txn_id,customer_id,amount,txn_date,txn_type
51960,10172,116.12,2024-04-12,debit
51961,10376,462.89,2025-06-14,debit
51962,10173,277.79,2024-04-29,credit
51963,10362,134.12,2025-05-27,credit
51964,10047,184.88,2026-01-01,debit
51965,10379,78.78,2024-08-24,debit
51966,10141,822.06,2025-05-31,debit
51967,10375,220.13,2024-06-16,debit
51968,10406,8.97,2026-02-17,debit
51969,10118,79.09,2024-05-21,debit
51970,10277,195.27,2025-06-04,debit
51971,10214,11.6,2024-12-18,debit
51972,10220,4.83,2025-09-28,credit
51973,10393,119.58,2025-07-05,debit
51974,10026,80.9,2025-10-27,debit
51975,10009,115.36,2024-08-01,debit
51976,10271,60.95,2024-06-08,debit
51977,10010,36.0,2024-07-31,credit
51978,10472,233.68,2024-10-20,credit
51979,10378,144.54,2025-07-14,debit
51980,10121,44.67,2024-05-13,credit
51981,10125,77.01,2025-02-13,debit
51982,10170,179.2,2026-03-16,credit
51983,10072,14.99,2025-10-02,debit
51984,10152,31.91,2025-08-07,debit
51985,10208,15.21,2025-07-20,debit
51986,10049,334.6,2025-10-02,credit
51987,10154,279.2,2024-09-23,debit
51988,10347,279.93,2025-10-10,credit
51989,10293,251.99,2024-10-07,debit
51990,10068,221.36,2024-05-03,credit
51991,10050,129.63,2024-12-28,debit
51992,10152,205.6,2026-03-17,credit
51993,10019,7.82,2024-09-23,debit
51994,10100,194.29,2025-11-03,debit
51995,10060,300.91,2024-07-27,credit
51996,10167,138.77,2024-05-08,credit
51997,10202,88.48,2026-03-04,debit
51998,10345,64.99,2024-08-12,debit
51999,10146,205.89,2024-12-31,debit
52000,10403,236.05,2025-07-03,debit
52001,10164,409.54,2024-06-06,debit
52002,10458,83.81,2025-04-18,debit
52003,10481,293.74,2025-01-28,debit
52004,10439,164.81,2025-06-10,credit
52005,10242,428.84,2024-06-04,credit
52006,10069,150.08,2025-02-04,debit
52007,10175,145.81,2024-09-24,debit
52008,10049,172.49,2024-04-13,debit
52009,10483,276.71,2024-05-09,debit
52010,10108,668.72,2025-09-01,debit
52011,10226,15.28,2025-10-08,debit
52012,10161,10.98,2024-04-01,debit
52013,10119,554.68,2025-03-17,debit
52014,10149,150.95,2025-07-09,credit
52015,10465,190.85,2024-03-19,credit
52016,10150,131.72,2024-04-15,debit
52017,10432,19.67,2024-12-29,debit
52018,10293,292.28,2024-07-07,credit
52019,10143,275.05,2024-11-15,debit
52020,10419,74.71,2024-12-30,credit
52021,10476,73.13,2024-03-21,credit
52022,10455,363.84,2025-08-18,credit
52023,10160,15.02,2025-10-03,debit
52024,10011,425.9,2025-03-03,debit
52025,10138,59.32,2025-01-08,credit
52026,10457,179.78,2025-09-01,debit
52027,10078,549.76,2025-11-02,debit
52028,10077,226.72,2024-05-09,debit
52029,10441,107.03,2024-08-31,debit
52030,10254,233.94,2024-12-25,credit
52031,10409,84.31,2025-08-04,debit
52032,10258,64.94,2025-10-10,credit
52033,10320,1141.76,2024-06-15,credit
52034,10291,277.89,2025-04-14,debit
52035,10263,206.97,2026-03-13,debit
52036,10085,87.79,2024-11-17,credit
52037,10146,10.08,2024-10-26,debit
52038,10323,6.31,2024-04-28,credit
52039,10042,161.57,2026-03-17,credit
52040,10374,287.12,2025-07-05,debit
52041,10125,154.17,2024-12-11,credit
52042,10167,367.5,2025-12-02,debit
52043,10425,6.8,2024-11-22,debit
52044,10241,91.38,2025-11-23,credit
52045,10459,54.12,2025-09-25,credit
52046,10487,118.58,2024-10-16,debit
52047,10280,15.03,2024-08-14,debit
52048,10188,616.4,2025-04-28,debit
52049,10302,50.53,2026-02-24,debit
52050,10019,511.0,2025-07-14,debit
52051,10068,110.99,2024-10-23,debit
52052,10218,847.05,2024-12-29,debit
52053,10102,161.51,2024-06-05,credit
52054,10042,534.25,2025-08-04,debit
52055,10288,1.07,2025-03-09,debit
52056,10167,275.85,2025-12-26,credit
52057,10109,466.71,2025-02-02,credit
52058,10494,30.1,2024-08-04,credit
52059,10036,20.21,2024-04-14,debit
52060,10232,110.53,2024-04-06,debit
52061,10229,542.65,2026-03-17,debit
52062,10353,156.35,2024-09-09,debit
52063,10164,149.93,2024-12-28,debit
52064,10387,30.43,2025-10-19,debit
52065,10073,0.16,2025-07-02,debit
52066,10136,332.29,2025-03-19,debit
52067,10353,18.33,2026-02-22,debit
52068,10379,200.94,2025-11-02,debit
52069,10070,492.12,2026-02-23,debit
52070,10425,46.8,2024-03-31,debit
52071,10487,218.89,2024-11-22,debit
52072,10196,16.39,2024-11-20,debit
52073,10269,185.14,2025-08-28,debit
52074,10049,35.81,2025-01-09,debit
52075,10316,266.33,2024-08-20,debit
52076,10130,71.69,2025-07-09,credit
52077,10444,124.5,2025-04-05,debit
52078,10005,182.97,2026-02-04,debit
52079,10428,37.57,2025-12-15,credit
52080,10027,270.68,2025-04-15,debit
52081,10160,72.09,2025-09-11,debit
52082,10149,217.16,2024-09-05,debit
52083,10264,34.46,2024-05-10,credit
52084,10230,233.03,2025-09-07,debit
52085,10200,27.44,2025-03-11,debit
52086,10050,110.8,2024-04-01,debit
52087,10067,56.79,2026-01-11,debit
52088,10300,275.96,2025-06-14,debit
52089,10381,60.77,2024-09-12,credit
52090,10058,426.94,2025-07-06,debit
52091,10259,444.79,2024-03-29,debit
52092,10342,43.74,2025-06-24,debit
52093,10326,190.3,2026-01-09,debit
52094,10130,18.36,2025-11-08,credit
52095,10215,99.36,2024-05-29,debit
52096,10172,249.88,2025-06-08,debit
52097,10258,215.42,2025-11-19,debit
52098,10102,196.01,2024-05-04,debit
52099,10209,66.41,2025-11-06,debit
52100,10291,94.97,2024-06-10,credit
52101,10354,21.73,2025-05-27,debit
52102,10471,253.9,2025-06-12,credit
52103,10286,140.19,2024-05-04,credit
52104,10116,246.73,2024-08-14,credit
52105,10264,57.25,2024-11-20,debit
52106,10150,78.44,2025-11-20,debit
52107,10300,81.36,2025-09-09,credit
52108,10442,5.22,2025-01-06,credit
52109,10036,83.42,2024-06-15,credit
52110,10453,325.22,2025-08-01,debit
52111,10333,455.19,2025-04-22,debit
52112,10477,146.05,2024-11-09,credit
52113,10287,121.58,2026-02-22,debit
52114,10303,6.26,2024-08-21,debit
52115,10311,422.73,2024-04-21,debit
52116,10208,2.62,2024-07-23,debit
52117,10106,579.18,2024-05-04,debit
52118,10446,134.36,2024-10-05,debit
52119,10158,83.69,2025-09-23,debit
52120,10121,515.98,2024-07-19,debit
52121,10055,4.94,2024-12-14,debit
52122,10400,174.18,2024-07-17,debit
52123,10012,159.23,2024-09-13,credit
52124,10145,49.52,2025-05-18,debit
52125,10400,112.03,2024-06-24,debit
52126,10396,211.26,2025-10-18,credit
52127,10136,259.75,2025-06-24,credit
52128,10468,0.14,2024-12-18,debit
52129,10003,552.46,2024-07-12,debit
52130,10144,35.95,2025-12-22,debit
52131,10030,53.21,2024-05-17,debit
52132,10237,61.16,2024-03-24,credit
52133,10279,7.71,2026-01-25,credit
52134,10348,26.26,2025-08-17,credit
52135,10115,858.8,2025-05-27,debit
52136,10104,75.73,2024-10-12,debit
52137,10118,24.5,2025-08-07,credit
52138,10005,22.63,2025-10-19,debit
52139,10468,254.21,2025-03-01,debit
52140,10360,385.61,2024-06-19,credit
52141,10248,59.4,2024-07-01,debit
52142,10364,4.23,2024-10-03,debit
52143,10321,50.49,2025-02-11,credit
52144,10121,11.64,2024-09-09,debit
52145,10286,21.83,2024-07-24,debit
52146,10149,112.95,2025-08-06,debit
52147,10084,52.25,2025-05-28,debit
52148,10454,145.11,2025-08-25,debit
52149,10406,58.47,2025-06-09,debit
52150,10466,564.48,2024-05-22,debit
52151,10456,472.77,2025-11-13,credit
52152,10231,167.31,2024-10-25,debit
52153,10288,87.52,2025-01-19,credit
52154,10161,95.98,2025-04-30,debit
52155,10272,106.16,2024-08-06,debit
52156,10460,260.08,2026-03-10,debit
52157,10038,120.16,2026-03-03,debit
52158,10500,388.6,2025-06-14,credit
52159,10226,576.82,2025-12-09,debit
52160,10142,81.88,2026-03-10,debit
52161,10292,164.51,2025-03-25,debit
52162,10481,19.98,2025-02-21,debit
52163,10151,44.75,2025-06-19,debit
52164,10114,106.7,2024-08-18,debit
52165,10237,46.19,2024-04-26,debit
52166,10066,418.4,2024-06-09,debit
52167,10361,34.46,2024-07-06,debit
52168,10341,121.64,2025-11-25,debit
52169,10258,186.13,2026-01-14,debit
52170,10475,235.44,2025-03-17,debit
52171,10249,96.6,2024-07-13,credit
52172,10457,406.66,2026-01-22,credit
52173,10449,168.01,2024-04-27,credit
52174,10331,115.79,2024-12-10,debit
52175,10323,13.92,2024-08-19,credit
52176,10180,124.98,2024-09-18,debit
52177,10190,343.78,2025-06-12,credit
52178,10407,190.66,2025-12-29,debit
52179,10154,356.95,2025-02-13,debit
52180,10196,136.25,2024-06-03,debit
52181,10466,25.22,2024-04-26,debit
52182,10311,2.75,2025-04-15,credit
52183,10262,72.26,2024-07-12,credit
52184,10419,239.46,2024-04-09,credit
52185,10406,312.38,2025-03-30,debit
52186,10427,70.13,2024-05-09,debit
52187,10143,136.9,2024-09-07,debit
52188,10342,109.33,2025-02-07,credit
52189,10316,105.7,2025-05-16,debit
52190,10101,52.62,2025-01-19,credit
52191,10244,29.32,2025-09-16,debit
52192,10490,43.8,2026-01-04,debit
52193,10012,11.38,2024-09-03,credit
52194,10239,44.16,2024-06-07,debit
52195,10049,1.85,2024-09-01,debit
52196,10042,197.37,2024-09-08,debit
52197,10166,76.07,2025-01-14,credit
52198,10082,723.46,2024-08-12,debit
52199,10429,43.06,2025-12-30,debit
52200,10291,84.88,2024-05-11,debit
52201,10158,88.58,2025-05-20,debit
52202,10216,1.7,2024-04-27,debit
52203,10490,365.53,2025-01-31,debit
52204,10158,6.5,2024-08-24,credit
52205,10462,563.28,2025-06-07,credit
52206,10134,445.26,2024-07-27,debit
52207,10067,153.37,2024-12-17,credit
52208,10336,156.88,2025-02-16,debit
52209,10007,212.13,2024-08-07,debit
52210,10436,97.89,2024-12-06,debit
52211,10014,208.38,2024-10-02,debit
52212,10073,9.16,2024-11-19,debit
52213,10399,11.11,2024-04-11,debit
52214,10405,122.21,2025-05-08,credit
52215,10163,159.53,2024-10-10,debit
52216,10066,437.53,2024-06-08,debit
52217,10347,22.11,2025-02-22,debit
52218,10130,345.92,2025-01-18,debit
52219,10419,47.16,2025-09-25,debit
52220,10466,100.2,2024-08-26,debit
52221,10206,76.14,2024-10-20,credit
52222,10276,102.22,2024-07-11,credit
52223,10466,32.62,2025-10-20,debit
52224,10256,140.06,2026-02-13,debit
52225,10266,323.54,2026-01-09,credit
52226,10025,116.51,2025-05-15,debit
52227,10450,134.91,2025-04-27,debit
52228,10281,377.79,2024-09-02,debit
52229,10253,244.87,2025-01-13,debit
52230,10310,134.85,2025-04-04,credit
52231,10289,59.6,2025-12-09,debit
52232,10164,432.44,2024-08-24,debit
52233,10095,172.09,2025-02-28,debit
52234,10270,49.99,2025-02-20,debit
52235,10321,62.7,2024-03-29,credit
52236,10110,325.05,2025-01-25,debit
52237,10336,9.03,2025-12-16,debit
52238,10310,967.98,2024-09-16,credit
52239,10238,27.93,2025-01-30,debit
52240,10381,317.99,2024-08-28,debit
52241,10436,100.43,2026-01-25,debit
52242,10387,135.54,2026-02-08,debit
52243,10483,425.14,2026-01-15,debit
52244,10425,106.52,2026-01-04,debit
52245,10390,154.22,2025-01-18,debit
52246,10025,10.11,2024-04-20,credit
52247,10141,0.47,2026-03-13,debit
52248,10117,56.15,2025-09-06,debit
52249,10482,228.25,2025-03-22,debit
52250,10392,25.85,2025-01-24,credit
52251,10405,24.15,2025-01-01,debit
52252,10482,105.85,2025-10-31,credit
52253,10452,208.73,2025-08-10,debit
52254,10025,249.01,2024-05-29,credit
52255,10079,39.31,2025-03-16,debit
52256,10068,16.59,2024-05-18,debit
52257,10173,564.01,2025-09-20,debit
52258,10444,60.4,2025-08-07,credit
52259,10012,383.94,2025-01-10,debit
52260,10288,398.27,2024-08-25,debit
52261,10128,296.14,2024-12-05,debit
52262,10096,36.99,2024-09-09,credit
52263,10092,344.97,2026-03-19,credit
52264,10141,293.28,2024-03-30,debit
52265,10031,181.63,2025-07-21,debit
52266,10334,82.26,2024-07-15,debit
52267,10020,60.9,2025-02-17,credit
52268,10146,26.0,2025-05-09,credit
52269,10477,142.57,2025-05-19,debit
52270,10316,176.02,2026-03-02,debit
52271,10447,89.05,2025-02-21,credit
52272,10390,129.01,2024-06-28,credit
52273,10160,90.36,2025-08-14,debit
52274,10349,204.89,2024-08-01,debit
52275,10043,463.05,2025-12-16,debit
52276,10254,35.81,2025-06-20,debit
52277,10130,96.06,2025-08-15,debit
52278,10060,30.37,2024-03-19,debit
52279,10151,196.14,2025-06-20,debit
52280,10467,261.03,2024-12-25,debit
52281,10287,537.39,2025-08-05,debit
52282,10499,65.39,2025-04-11,debit
52283,10005,599.99,2024-10-21,credit
52284,10467,13.07,2025-09-20,debit
52285,10418,184.77,2025-08-11,debit
52286,10266,11.77,2025-06-09,debit
52287,10345,448.44,2025-05-13,credit
52288,10130,150.92,2024-08-17,credit
52289,10382,221.34,2025-08-01,debit
52290,10267,356.25,2025-06-15,credit
52291,10178,32.58,2024-11-19,debit
52292,10253,7.87,2026-01-29,credit
52293,10415,422.2,2025-03-30,debit
52294,10056,75.65,2026-01-13,debit
52295,10463,27.62,2024-12-10,debit
52296,10457,126.4,2024-04-25,debit
52297,10471,182.41,2024-12-23,debit
52298,10083,6.29,2025-02-22,credit
52299,10393,64.29,2024-04-17,credit
52300,10099,6.67,2024-12-11,debit
52301,10149,109.06,2025-07-05,debit
52302,10329,450.95,2025-08-16,debit
52303,10156,810.86,2025-05-02,debit
52304,10190,202.7,2025-10-05,debit
52305,10494,35.26,2024-06-28,debit
52306,10371,472.57,2024-11-18,credit
52307,10263,145.24,2025-04-17,debit
52308,10080,33.39,2025-07-06,debit
52309,10400,509.51,2025-09-09,debit
52310,10252,283.33,2025-09-19,debit
52311,10097,263.13,2025-12-15,debit
52312,10260,247.01,2025-08-14,credit
52313,10260,44.71,2025-09-20,debit
52314,10103,47.4,2025-09-26,debit
52315,10040,233.14,2024-11-08,credit
52316,10273,49.62,2026-01-04,debit
52317,10101,115.49,2025-03-22,credit
52318,10359,304.65,2025-01-22,debit
52319,10380,306.45,2024-04-27,debit
52320,10308,120.76,2024-12-16,credit
52321,10221,314.23,2025-02-12,credit
52322,10308,364.8,2025-03-20,debit
52323,10420,212.71,2025-11-15,debit
52324,10124,51.86,2025-02-25,credit
52325,10422,64.04,2025-04-11,debit
52326,10231,75.62,2025-11-12,debit
52327,10178,24.84,2026-01-05,credit
52328,10063,63.81,2025-02-12,debit
52329,10485,47.02,2024-12-13,credit
52330,10116,121.51,2025-07-24,credit
52331,10191,478.15,2025-08-07,debit
52332,10062,22.07,2026-03-03,credit
52333,10256,254.78,2025-12-24,debit
52334,10483,232.49,2024-08-03,debit
52335,10007,20.13,2025-12-25,debit
52336,10155,511.68,2024-05-21,credit
52337,10092,168.08,2024-12-29,credit
52338,10470,90.43,2024-07-27,debit
52339,10014,282.56,2026-02-17,debit
52340,10455,59.51,2024-05-14,credit
52341,10229,236.51,2024-07-17,debit
52342,10086,8.1,2024-06-08,debit
52343,10133,365.78,2024-07-05,debit
52344,10183,118.9,2024-07-07,credit
52345,10386,202.5,2024-08-15,credit
52346,10062,50.01,2026-02-12,credit
52347,10219,226.07,2024-04-04,debit
52348,10405,295.89,2025-01-17,credit
52349,10246,128.19,2025-07-30,debit
52350,10230,192.32,2026-01-29,credit
52351,10079,121.88,2025-02-28,debit
52352,10149,449.04,2025-01-20,debit
52353,10138,137.78,2025-09-09,debit
52354,10471,368.79,2024-04-03,debit
52355,10314,323.24,2024-08-04,credit
52356,10376,105.7,2024-04-04,credit
52357,10423,52.29,2025-10-26,debit
52358,10389,104.2,2025-11-19,credit
52359,10065,349.99,2025-04-02,debit
52360,10013,51.66,2024-11-19,credit
52361,10213,148.65,2025-05-16,credit
52362,10474,328.08,2025-07-11,credit
52363,10242,87.23,2025-10-15,debit
52364,10493,205.56,2025-03-09,debit
52365,10213,56.37,2025-07-18,credit
52366,10181,23.14,2025-04-10,debit
52367,10338,316.35,2025-04-23,credit
52368,10485,20.84,2025-02-16,credit
52369,10173,63.32,2025-05-07,debit
52370,10160,386.36,2026-01-04,credit
52371,10164,85.07,2024-10-29,credit
52372,10465,722.72,2025-10-16,debit
52373,10483,779.77,2024-08-31,debit
52374,10497,62.47,2024-12-15,credit
52375,10188,8.37,2024-10-15,debit
52376,10395,244.2,2025-11-27,debit
52377,10191,119.93,2024-07-05,credit
52378,10405,21.24,2024-10-12,debit
52379,10308,245.87,2026-02-15,credit
52380,10256,6.33,2025-06-14,debit
52381,10183,408.35,2024-07-14,debit
52382,10117,29.85,2025-04-14,credit
52383,10282,27.24,2024-07-30,debit
52384,10196,38.64,2024-07-25,credit
52385,10034,645.11,2025-08-18,credit
52386,10052,236.29,2026-01-09,credit
52387,10112,323.26,2025-10-20,debit
52388,10252,101.38,2024-07-14,debit
52389,10082,81.99,2024-06-12,credit
52390,10232,53.44,2026-03-15,debit
52391,10227,131.03,2025-05-12,debit
52392,10233,160.52,2025-02-04,debit
52393,10221,199.81,2024-12-14,debit
52394,10436,59.44,2024-08-15,credit
52395,10413,593.83,2025-08-17,credit
52396,10422,37.21,2025-07-18,credit
52397,10042,674.25,2026-03-03,debit
52398,10021,2.99,2024-07-05,credit
52399,10042,131.22,2025-02-09,debit
52400,10397,81.1,2026-03-02,debit
52401,10113,119.25,2025-04-13,debit
52402,10105,169.1,2024-06-15,credit
52403,10192,114.39,2024-04-06,credit
52404,10017,107.18,2026-01-28,credit
52405,10120,263.89,2025-10-01,credit
52406,10393,231.59,2026-02-09,credit
52407,10425,358.28,2026-01-26,debit
52408,10129,57.53,2024-07-11,credit
52409,10130,188.08,2026-02-26,debit
52410,10060,175.99,2025-04-22,debit
52411,10048,92.32,2025-03-24,debit
52412,10029,133.13,2025-07-05,debit
52413,10097,75.31,2024-10-21,debit
52414,10010,30.59,2026-01-02,debit
52415,10242,48.11,2026-02-25,debit
52416,10314,22.3,2025-09-21,credit
52417,10444,229.81,2026-03-15,credit
52418,10232,216.19,2025-07-19,debit
52419,10277,601.59,2025-10-24,debit
52420,10284,261.63,2025-09-02,debit
52421,10203,10.69,2026-01-22,debit
52422,10247,431.26,2024-11-21,debit
52423,10290,397.08,2024-06-09,credit
52424,10264,117.15,2025-03-04,debit
52425,10443,176.31,2024-04-17,debit
52426,10214,746.59,2025-07-27,debit
52427,10200,151.99,2024-06-12,debit
52428,10433,471.45,2024-04-06,debit
52429,10079,17.34,2025-06-13,debit
52430,10401,42.4,2024-08-27,credit
52431,10444,116.23,2024-12-05,debit
52432,10343,175.78,2024-11-12,debit
52433,10344,338.81,2025-06-06,debit
52434,10173,888.99,2024-08-08,debit
52435,10467,98.48,2025-04-07,debit
52436,10069,9.72,2025-10-11,debit
52437,10416,323.06,2025-09-30,debit
52438,10428,185.46,2024-08-09,debit
52439,10449,44.26,2024-05-19,debit
52440,10087,136.57,2025-11-29,debit
52441,10101,271.2,2025-07-26,debit
52442,10008,294.29,2026-02-17,debit
52443,10333,138.48,2026-03-02,debit
52444,10200,72.83,2025-01-01,debit
52445,10087,727.96,2025-03-12,debit
52446,10043,217.75,2025-06-02,debit
52447,10385,104.93,2025-03-27,debit
52448,10109,65.83,2024-04-28,debit
52449,10435,262.69,2025-07-19,debit
52450,10408,55.46,2025-01-03,credit
52451,10483,37.68,2025-08-24,credit
52452,10152,150.93,2025-01-25,credit
52453,10017,68.49,2024-12-26,credit
52454,10133,198.26,2024-03-27,credit
52455,10148,25.1,2024-11-26,credit
52456,10277,212.81,2024-10-30,debit
52457,10232,66.62,2025-02-07,debit
52458,10314,0.05,2025-05-03,debit
52459,10415,27.15,2024-08-23,debit
52460,10366,542.46,2025-12-27,credit
52461,10228,404.02,2025-09-12,debit
52462,10139,53.21,2025-01-16,credit
52463,10436,301.35,2025-02-05,debit
52464,10399,187.59,2024-07-16,debit
52465,10211,707.44,2025-09-02,debit
52466,10391,93.56,2026-01-04,debit
52467,10499,228.8,2025-09-02,debit
52468,10028,13.13,2025-01-15,credit
52469,10051,100.92,2025-11-19,credit
52470,10491,663.84,2025-05-30,credit
52471,10442,154.86,2024-07-02,debit
52472,10261,67.9,2024-10-26,credit
52473,10261,25.63,2026-03-11,debit
52474,10350,243.16,2025-04-06,debit
52475,10352,207.05,2024-11-19,credit
52476,10008,93.66,2026-01-30,debit
52477,10320,602.95,2025-05-24,debit
52478,10138,4.49,2024-12-18,debit
52479,10038,72.4,2024-03-23,credit
52480,10111,507.84,2025-06-28,debit
52481,10480,77.41,2024-10-04,debit
52482,10368,58.14,2024-07-24,debit
52483,10220,152.81,2025-02-19,credit
52484,10337,347.23,2025-05-08,credit
52485,10223,21.77,2026-01-16,debit
52486,10136,573.01,2024-08-11,debit
52487,10256,317.02,2025-11-17,debit
52488,10360,40.0,2024-10-16,debit
52489,10409,248.96,2025-03-12,credit
52490,10329,97.21,2025-11-10,debit
52491,10450,102.93,2024-10-25,debit
52492,10463,305.84,2025-05-20,credit
52493,10434,658.21,2025-03-15,debit
52494,10451,27.09,2025-09-10,credit
52495,10049,109.16,2024-08-30,credit
52496,10292,131.15,2025-10-18,credit
52497,10382,94.42,2024-07-09,debit
52498,10324,90.26,2024-10-24,debit
52499,10078,10.74,2025-06-30,credit
52500,10105,231.38,2025-06-27,debit
52501,10169,114.62,2024-06-17,debit
52502,10217,43.33,2025-07-18,debit
52503,10378,338.6,2024-10-15,debit
52504,10119,324.46,2024-07-28,credit
52505,10190,133.26,2026-01-10,debit
52506,10255,70.89,2025-07-03,debit
52507,10370,203.27,2024-04-08,credit
52508,10266,67.98,2025-09-29,credit
52509,10149,53.84,2025-03-14,debit
52510,10164,262.25,2026-02-26,debit
52511,10140,8.23,2025-05-30,debit
52512,10347,19.91,2024-12-08,debit
52513,10488,1.36,2025-03-05,credit
52514,10258,33.2,2025-01-31,debit
52515,10374,14.3,2024-09-23,debit
52516,10269,1094.65,2025-08-02,debit
52517,10181,68.16,2026-03-01,debit
52518,10160,32.33,2025-11-07,debit
52519,10351,55.15,2024-12-16,debit
52520,10400,550.17,2025-09-05,credit
